VALUE,COUNT,FSTTYP_W,LC16_EVT_2,FORTYPCD,FORTYPNAME,FILTER,KB COMMENT,FLDTYPCD,FLDTYPNAME,EVT_NAME,EVT_LF,SAF_SRM
351,4926,902,9022,902,Paper birch,Dry,,201,Douglas-fir,Rocky Mountain Subalpine-Montane Riparian Woodland,Tree,SRM 422: Riparian
359,2263,902,7174,902,Paper birch,Dry,,201,Douglas-fir,North Pacific Dry-Mesic Silver Fir-Western Hemlock-Douglas-fir Forest,Tree,SAF 226: Coastal True Fir-Hemlock
375,555831,902,7050,902,Paper birch,Dry,,201,Douglas-fir,Rocky Mountain Lodgepole Pine Forest,Tree,SAF 218: Lodgepole Pine
382,5082,902,7046,902,Paper birch,Dry,,201,Douglas-fir,Northern Rocky Mountain Subalpine Woodland and Parkland,Tree,SAF 208: Whitebark Pine
400,14413,902,7011,902,Paper birch,Dry,,201,Douglas-fir,Rocky Mountain Aspen Forest and Woodland,Tree,SAF 217: Aspen
401,63248,902,7045,902,Paper birch,Dry,,201,Douglas-fir,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest,Tree,SAF 210: Interior Douglas-Fir
448,21135,902,7010,902,Paper birch,Dry,,201,Douglas-fir,Northern Rocky Mountain Western Larch Savanna,Tree,SAF 212: Western Larch
485,29486,902,7053,902,Paper birch,Dry,,201,Douglas-fir,Northern Rocky Mountain Ponderosa Pine Woodland and Savanna,Tree,SAF 237: Interior Ponderosa Pine
533,48425,902,7018,902,Paper birch,Dry,,201,Douglas-fir,East Cascades Mesic Montane Mixed-Conifer Forest and Woodland,Tree,SAF 213: Grand Fir
543,74279,902,9012,902,Paper birch,Dry,,201,Douglas-fir,Northern Rocky Mountain Lower Montane Riparian Woodland,Tree,SAF 235: Cottonwood-Willow
621,339,902,7042,902,Paper birch,Dry,,201,Douglas-fir,North Pacific Mesic Western Hemlock-Silver Fir Forest,Tree,SAF 226: Coastal True Fir-Hemlock
662,141709,902,7047,902,Paper birch,Dry,,201,Douglas-fir,Northern Rocky Mountain Mesic Montane Mixed Conifer Forest,Tree,SAF 213: Grand Fir
745,218,902,7038,902,Paper birch,Dry,,201,Douglas-fir,North Pacific Maritime Mesic Subalpine Parkland,Tree,SAF 205: Mountain Hemlock
766,505,902,9002,902,Paper birch,Dry,,201,Douglas-fir,Columbia Basin Foothill Riparian Woodland,Tree,SAF 235: Cottonwood-Willow
863,70,902,7161,902,Paper birch,Dry,,201,Douglas-fir,Northern Rocky Mountain Conifer Swamp,Tree,SAF 227: Western Redcedar-Western Hemlock
924,280,902,7035,902,Paper birch,Dry,,201,Douglas-fir,North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland,Tree,SAF 229: Pacific Douglas-Fir
1056,436506,902,7166,902,Paper birch,Dry,,201,Douglas-fir,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland,Tree,SAF 210: Interior Douglas-Fir
1064,173,902,7049,902,Paper birch,Dry,,201,Douglas-fir,Rocky Mountain Foothill Limber Pine-Juniper Woodland,Tree,SAF 219: Limber Pine
1069,117,902,9015,902,Paper birch,Dry,,201,Douglas-fir,Northwestern Great Plains Riparian Forest,Tree,LF 42: Great Plains Riparian
1111,50,902,7179,902,Paper birch,Dry,,201,Douglas-fir,Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna,Tree,SAF 237: Interior Ponderosa Pine
1203,1325,902,7060,902,Paper birch,Dry,,201,Douglas-fir,East Cascades Ponderosa Pine Forest and Woodland,Tree,SAF 237: Interior Ponderosa Pine
1296,17965,902,9179,902,Paper birch,Dry,,201,Douglas-fir,North-Central Interior Floodplain Forest,Tree,SAF 61: River Birch-Sycamore
1319,1602,902,7013,902,Paper birch,Dry,,201,Douglas-fir,Western Great Plains Dry Bur Oak Forest and Woodland,Tree,SAF 236: Bur Oak
1379,9,902,7009,902,Paper birch,Dry,,201,Douglas-fir,Northwestern Great Plains Aspen Forest and Parkland,Tree,SAF 217: Aspen
1380,7,902,7385,902,Paper birch,Dry,,201,Douglas-fir,Great Plains Wooded Draw and Ravine Woodland,Tree,LF 41: Deciduous Shrubland
1423,2,902,7037,902,Paper birch,Dry,,201,Douglas-fir,North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest,Tree,SAF 230: Douglas-Fir-Western Hemlock
1477,26,902,7262,902,Paper birch,Dry,,201,Douglas-fir,East Cascades Oak Forest and Woodland,Tree,SAF 237: Interior Ponderosa Pine
1487,1603,902,9315,902,Paper birch,Dry,,201,Douglas-fir,Northern & Central Native Ruderal Forest,Tree,LF 53: Ruderal Forest
1599,18538,902,7061,902,Paper birch,Dry,,201,Douglas-fir,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland,Tree,SAF 217: Aspen
1608,1101,902,7310,902,Paper birch,Dry,,201,Douglas-fir,North-Central Interior Dry-Mesic Oak Forest and Woodland,Tree,SAF 52: White Oak-Black Oak-Northern Red Oak
1741,25,902,7263,902,Paper birch,Dry,,201,Douglas-fir,East Cascades Oak-Ponderosa Pine Forest and Woodland,Tree,SAF 237: Interior Ponderosa Pine
1818,55,902,9314,902,Paper birch,Dry,,201,Douglas-fir,Northern & Central Native Ruderal Flooded & Swamp Forest,Tree,LF 53: Ruderal Forest
1905,85,902,7017,902,Paper birch,Dry,,201,Douglas-fir,Columbia Plateau Western Juniper Woodland and Savanna,Tree,SRM 107: Western Juniper-Big Sagebrush-Bluebunch Wheatgrass
1932,132,902,7057,902,Paper birch,Dry,,201,Douglas-fir,Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland,Tree,SAF 209: Bristlecone Pine
2091,3720,902,7044,902,Paper birch,Dry,,201,Douglas-fir,Northern California Mesic Subalpine Woodland,Tree,SAF 205: Mountain Hemlock
2243,4793,902,7033,902,Paper birch,Dry,,201,Douglas-fir,Mediterranean California Subalpine Woodland,Tree,SAF 256: California Mixed Subalpine
2292,195,902,9019,902,Paper birch,Dry,,201,Douglas-fir,Rocky Mountain Lower Montane-Foothill Riparian Woodland,Tree,SAF 235: Cottonwood-Willow
2347,348,902,7032,902,Paper birch,Dry,,201,Douglas-fir,Mediterranean California Red Fir Forest,Tree,SAF 207: Red Fir
2409,13093,902,9129,902,Paper birch,Dry,,201,Douglas-fir,Mediterranean California Foothill and Lower Montane Riparian Woodland,Tree,SRM 203: Riparian Woodland
2608,24,902,7062,902,Paper birch,Dry,,201,Douglas-fir,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland,Tree,SRM 415: Curlleaf Mountain-Mahogany
2694,162,902,7030,902,Paper birch,Dry,,201,Douglas-fir,Mediterranean California Lower Montane Conifer Forest and Woodland,Tree,SAF 246: California Black Oak
2697,627,902,7029,902,Paper birch,Dry,,201,Douglas-fir,Mediterranean California Mixed Oak Woodland,Tree,SAF 246: California Black Oak
2704,8,902,7261,902,Paper birch,Dry,,201,Douglas-fir,Mediterranean California Lower Montane Black Oak-Conifer Forest and Woodland,Tree,SAF 246: California Black Oak
2735,3,902,7167,902,Paper birch,Dry,,201,Douglas-fir,Rocky Mountain Poor-Site Lodgepole Pine Forest,Tree,SAF 218: Lodgepole Pine
2763,52,902,9133,902,Paper birch,Dry,,201,Douglas-fir,Mediterranean California Serpentine Foothill and Lower Montane Riparian Woodland and Seep,Tree,SRM 203: Riparian Woodland
2939,160,902,7028,902,Paper birch,Dry,,201,Douglas-fir,Mediterranean California Mesic Mixed Conifer Forest and Woodland,Tree,SAF 211: White Fir
2950,1,902,7172,902,Paper birch,Dry,,201,Douglas-fir,Sierran-Intermontane Desert Western White Pine-White Fir Woodland,Tree,SAF 211: White Fir
3024,38,902,7022,902,Paper birch,Dry,,201,Douglas-fir,Klamath-Siskiyou Upper Montane Serpentine Mixed Conifer Woodland,Tree,SAF 248: Knobcone Pine
3050,34,902,9003,902,Paper birch,Dry,,201,Douglas-fir,Great Basin Foothill and Lower Montane Riparian Woodland,Tree,SAF 235: Cottonwood-Willow
3111,1227,902,7048,902,Paper birch,Dry,,201,Douglas-fir,Northwestern Great Plains Highland White Spruce Woodland,Tree,SAF 201: White Spruce
3118,1,902,7019,902,Paper birch,Dry,,201,Douglas-fir,Great Basin Pinyon-Juniper Woodland,Tree,SRM 412: Juniper-Pinyon Woodland
3257,5,902,7260,902,Paper birch,Dry,,201,Douglas-fir,Mediterranean California Lower Montane Black Oak Forest and Woodland,Tree,SAF 246: California Black Oak
3311,18,902,7021,902,Paper birch,Dry,,201,Douglas-fir,Klamath-Siskiyou Lower Montane Serpentine Mixed Conifer Woodland,Tree,SAF 231: Port Orford-Cedar
3642,5051,902,7012,902,Paper birch,Dry,,201,Douglas-fir,Rocky Mountain Bigtooth Maple Ravine Woodland,Tree,SRM 418: Bigtooth Maple
3794,2,902,7020,902,Paper birch,Dry,,201,Douglas-fir,Inter-Mountain Basins Subalpine Limber-Bristlecone Pine Woodland,Tree,SAF 209: Bristlecone Pine
3957,2,902,7054,902,Paper birch,Dry,,201,Douglas-fir,Southern Rocky Mountain Ponderosa Pine Woodland,Tree,SAF 237: Interior Ponderosa Pine
4039,137,902,7058,902,Paper birch,Dry,,201,Douglas-fir,Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland,Tree,SAF 218: Lodgepole Pine
4055,10,902,7016,902,Paper birch,Dry,,201,Douglas-fir,Colorado Plateau Pinyon-Juniper Woodland,Tree,SRM 504: Juniper-Pinyon Pine Woodland
4781,141,902,9035,902,Paper birch,Dry,,201,Douglas-fir,North American Warm Desert Lower Montane Riparian Woodland,Tree,SRM 203: Riparian Woodland
4861,37,902,7026,902,Paper birch,Dry,,201,Douglas-fir,Madrean Upper Montane Conifer-Oak Forest and Woodland,Tree,SAF 241: Western Live Oak
4875,15,902,7024,902,Paper birch,Dry,,201,Douglas-fir,Madrean Lower Montane Pine-Oak Forest and Woodland,Tree,SAF 241: Western Live Oak
659,932,905,7045,905,Pin cherry,Dry,,801,Sugar maple / beech / yellow birch,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest,Tree,SAF 210: Interior Douglas-Fir
666,508,905,7050,905,Pin cherry,Dry,,801,Sugar maple / beech / yellow birch,Rocky Mountain Lodgepole Pine Forest,Tree,SAF 218: Lodgepole Pine
746,757,905,9022,905,Pin cherry,Dry,,801,Sugar maple / beech / yellow birch,Rocky Mountain Subalpine-Montane Riparian Woodland,Tree,SRM 422: Riparian
756,93,905,7046,905,Pin cherry,Dry,,801,Sugar maple / beech / yellow birch,Northern Rocky Mountain Subalpine Woodland and Parkland,Tree,SAF 208: Whitebark Pine
763,40706,905,7055,905,Pin cherry,Dry,,801,Sugar maple / beech / yellow birch,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Tree,SAF 206: Engelmann Spruce-Subalpine Fir
781,1220,905,7053,905,Pin cherry,Dry,,801,Sugar maple / beech / yellow birch,Northern Rocky Mountain Ponderosa Pine Woodland and Savanna,Tree,SAF 237: Interior Ponderosa Pine
891,13616,905,7056,905,Pin cherry,Dry,,801,Sugar maple / beech / yellow birch,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland,Tree,SAF 206: Engelmann Spruce-Subalpine Fir
893,2381,905,7047,905,Pin cherry,Dry,,801,Sugar maple / beech / yellow birch,Northern Rocky Mountain Mesic Montane Mixed Conifer Forest,Tree,SAF 213: Grand Fir
958,2,905,7010,905,Pin cherry,Dry,,801,Sugar maple / beech / yellow birch,Northern Rocky Mountain Western Larch Savanna,Tree,SAF 212: Western Larch
980,22,905,9012,905,Pin cherry,Dry,,801,Sugar maple / beech / yellow birch,Northern Rocky Mountain Lower Montane Riparian Woodland,Tree,SAF 235: Cottonwood-Willow
1023,3864,905,7011,905,Pin cherry,Dry,,801,Sugar maple / beech / yellow birch,Rocky Mountain Aspen Forest and Woodland,Tree,SAF 217: Aspen
1125,1450,905,7166,905,Pin cherry,Dry,,801,Sugar maple / beech / yellow birch,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland,Tree,SAF 210: Interior Douglas-Fir
1129,2,905,7018,905,Pin cherry,Dry,,801,Sugar maple / beech / yellow birch,East Cascades Mesic Montane Mixed-Conifer Forest and Woodland,Tree,SAF 213: Grand Fir
1238,9,905,7165,905,Pin cherry,Dry,,801,Sugar maple / beech / yellow birch,Northern Rocky Mountain Foothill Conifer Wooded Steppe,Tree,SRM 109: Ponderosa Pine-Shrubland
1924,1662,905,7062,905,Pin cherry,Dry,,801,Sugar maple / beech / yellow birch,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland,Tree,SRM 415: Curlleaf Mountain-Mahogany
1974,6,905,7161,905,Pin cherry,Dry,,801,Sugar maple / beech / yellow birch,Northern Rocky Mountain Conifer Swamp,Tree,SAF 227: Western Redcedar-Western Hemlock
2064,3,905,7017,905,Pin cherry,Dry,,801,Sugar maple / beech / yellow birch,Columbia Plateau Western Juniper Woodland and Savanna,Tree,SRM 107: Western Juniper-Big Sagebrush-Bluebunch Wheatgrass
2242,1,905,7041,905,Pin cherry,Dry,,801,Sugar maple / beech / yellow birch,North Pacific Mountain Hemlock Forest,Tree,SAF 205: Mountain Hemlock
2359,433,905,7061,905,Pin cherry,Dry,,801,Sugar maple / beech / yellow birch,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland,Tree,SAF 217: Aspen
2388,34,905,7033,905,Pin cherry,Dry,,801,Sugar maple / beech / yellow birch,Mediterranean California Subalpine Woodland,Tree,SAF 256: California Mixed Subalpine
2406,63,905,7044,905,Pin cherry,Dry,,801,Sugar maple / beech / yellow birch,Northern California Mesic Subalpine Woodland,Tree,SAF 205: Mountain Hemlock
2443,23,905,7172,905,Pin cherry,Dry,,801,Sugar maple / beech / yellow birch,Sierran-Intermontane Desert Western White Pine-White Fir Woodland,Tree,SAF 211: White Fir
2768,416,905,7032,905,Pin cherry,Dry,,801,Sugar maple / beech / yellow birch,Mediterranean California Red Fir Forest,Tree,SAF 207: Red Fir
3965,5,905,7054,905,Pin cherry,Dry,,801,Sugar maple / beech / yellow birch,Southern Rocky Mountain Ponderosa Pine Woodland,Tree,SAF 237: Interior Ponderosa Pine
7,67988,221,9170,221,Ponderosa pine,Dry,,221,Ponderosa pine,North Pacific Lowland Mixed Hardwood-Conifer Forest,Tree,SAF 229: Pacific Douglas-Fir
43,198657,221,7156,221,Ponderosa pine,Dry,,221,Ponderosa pine,North Pacific Lowland Riparian Forest,Tree,SAF 222: Black Cottonwood-Willow
73,523,221,7063,221,Ponderosa pine,Dry,,221,Ponderosa pine,North Pacific Broadleaf Landslide Forest,Tree,SAF 221: Red Alder
151,132559,221,7158,221,Ponderosa pine,Dry,,221,Ponderosa pine,North Pacific Montane Riparian Woodland,Tree,SAF 222: Black Cottonwood-Willow
174,13064,221,7035,221,Ponderosa pine,Dry,,221,Ponderosa pine,North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland,Tree,SAF 229: Pacific Douglas-Fir
234,7115,221,7008,221,Ponderosa pine,Dry,,221,Ponderosa pine,North Pacific Oak Woodland,Tree,SAF 233: Oregon White Oak
241,63,221,9165,221,Ponderosa pine,Dry,,221,Ponderosa pine,North Pacific Hardwood-Conifer Swamp,Tree,SAF 222: Black Cottonwood-Willow
284,10201973,221,7045,221,Ponderosa pine,Dry,,221,Ponderosa pine,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest,Tree,SAF 210: Interior Douglas-Fir
318,28872300,221,7053,221,Ponderosa pine,Dry,,221,Ponderosa pine,Northern Rocky Mountain Ponderosa Pine Woodland and Savanna,Tree,SAF 237: Interior Ponderosa Pine
346,3020,221,7041,221,Ponderosa pine,Dry,,221,Ponderosa pine,North Pacific Mountain Hemlock Forest,Tree,SAF 205: Mountain Hemlock
353,1522,221,7046,221,Ponderosa pine,Dry,,221,Ponderosa pine,Northern Rocky Mountain Subalpine Woodland and Parkland,Tree,SAF 208: Whitebark Pine
367,9,221,7178,221,Ponderosa pine,Dry,,221,Ponderosa pine,North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest,Tree,SAF 227: Western Redcedar-Western Hemlock
406,80759,221,7050,221,Ponderosa pine,Dry,,221,Ponderosa pine,Rocky Mountain Lodgepole Pine Forest,Tree,SAF 218: Lodgepole Pine
423,42870,221,9002,221,Ponderosa pine,Dry,,221,Ponderosa pine,Columbia Basin Foothill Riparian Woodland,Tree,SAF 235: Cottonwood-Willow
428,376793,221,7165,221,Ponderosa pine,Dry,,221,Ponderosa pine,Northern Rocky Mountain Foothill Conifer Wooded Steppe,Tree,SRM 109: Ponderosa Pine-Shrubland
463,43521,221,9022,221,Ponderosa pine,Dry,,221,Ponderosa pine,Rocky Mountain Subalpine-Montane Riparian Woodland,Tree,SRM 422: Riparian
470,7,221,7038,221,Ponderosa pine,Dry,,221,Ponderosa pine,North Pacific Maritime Mesic Subalpine Parkland,Tree,SAF 205: Mountain Hemlock
505,4,221,7036,221,Ponderosa pine,Dry,,221,Ponderosa pine,North Pacific Seasonal Sitka Spruce Forest,Tree,SAF 223: Sitka Spruce
520,462971,221,7018,221,Ponderosa pine,Dry,,221,Ponderosa pine,East Cascades Mesic Montane Mixed-Conifer Forest and Woodland,Tree,SAF 213: Grand Fir
548,13089,221,7010,221,Ponderosa pine,Dry,,221,Ponderosa pine,Northern Rocky Mountain Western Larch Savanna,Tree,SAF 212: Western Larch
608,382705,221,9012,221,Ponderosa pine,Dry,,221,Ponderosa pine,Northern Rocky Mountain Lower Montane Riparian Woodland,Tree,SAF 235: Cottonwood-Willow
631,601586,221,7047,221,Ponderosa pine,Dry,,221,Ponderosa pine,Northern Rocky Mountain Mesic Montane Mixed Conifer Forest,Tree,SAF 213: Grand Fir
658,998799,221,7011,221,Ponderosa pine,Dry,,221,Ponderosa pine,Rocky Mountain Aspen Forest and Woodland,Tree,SAF 217: Aspen
702,1023,221,7174,221,Ponderosa pine,Dry,,221,Ponderosa pine,North Pacific Dry-Mesic Silver Fir-Western Hemlock-Douglas-fir Forest,Tree,SAF 226: Coastal True Fir-Hemlock
760,59797,221,7055,221,Ponderosa pine,Dry,,221,Ponderosa pine,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Tree,SAF 206: Engelmann Spruce-Subalpine Fir
789,703,221,7042,221,Ponderosa pine,Dry,,221,Ponderosa pine,North Pacific Mesic Western Hemlock-Silver Fir Forest,Tree,SAF 226: Coastal True Fir-Hemlock
910,531,221,7161,221,Ponderosa pine,Dry,,221,Ponderosa pine,Northern Rocky Mountain Conifer Swamp,Tree,SAF 227: Western Redcedar-Western Hemlock
1013,1259831,221,7166,221,Ponderosa pine,Dry,,221,Ponderosa pine,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland,Tree,SAF 210: Interior Douglas-Fir
1043,125554,221,9015,221,Ponderosa pine,Dry,,221,Ponderosa pine,Northwestern Great Plains Riparian Forest,Tree,LF 42: Great Plains Riparian
1048,195141,221,7049,221,Ponderosa pine,Dry,,221,Ponderosa pine,Rocky Mountain Foothill Limber Pine-Juniper Woodland,Tree,SAF 219: Limber Pine
1072,192732,221,7385,221,Ponderosa pine,Dry,,221,Ponderosa pine,Great Plains Wooded Draw and Ravine Woodland,Tree,LF 41: Deciduous Shrubland
1075,38675,221,9014,221,Ponderosa pine,Dry,,221,Ponderosa pine,Northwestern Great Plains Floodplain Forest and Woodland,Tree,LF 42: Great Plains Riparian
1110,16308581,221,7179,221,Ponderosa pine,Dry,,221,Ponderosa pine,Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna,Tree,SAF 237: Interior Ponderosa Pine
1160,30124,221,9327,221,Ponderosa pine,Dry,,221,Ponderosa pine,Interior West Ruderal Riparian Forest,Tree,LF 58: Introduced Woody Wetlands and Riparian Vegetation
1189,134456,221,7060,221,Ponderosa pine,Dry,,221,Ponderosa pine,East Cascades Ponderosa Pine Forest and Woodland,Tree,SAF 237: Interior Ponderosa Pine
1194,2837,221,7262,221,Ponderosa pine,Dry,,221,Ponderosa pine,East Cascades Oak Forest and Woodland,Tree,SAF 237: Interior Ponderosa Pine
1270,44131,221,7009,221,Ponderosa pine,Dry,,221,Ponderosa pine,Northwestern Great Plains Aspen Forest and Parkland,Tree,SAF 217: Aspen
1275,3,221,9179,221,Ponderosa pine,Dry,,221,Ponderosa pine,North-Central Interior Floodplain Forest,Tree,SAF 61: River Birch-Sycamore
1322,1999,221,7263,221,Ponderosa pine,Dry,,221,Ponderosa pine,East Cascades Oak-Ponderosa Pine Forest and Woodland,Tree,SAF 237: Interior Ponderosa Pine
1436,91090,221,7173,221,Ponderosa pine,Dry,,221,Ponderosa pine,North Pacific Wooded Volcanic Flowage,Tree,SAF 218: Lodgepole Pine
1456,4264,221,7056,221,Ponderosa pine,Dry,,221,Ponderosa pine,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland,Tree,SAF 206: Engelmann Spruce-Subalpine Fir
1547,619465,221,7061,221,Ponderosa pine,Dry,,221,Ponderosa pine,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland,Tree,SAF 217: Aspen
1556,44782,221,7013,221,Ponderosa pine,Dry,,221,Ponderosa pine,Western Great Plains Dry Bur Oak Forest and Woodland,Tree,SAF 236: Bur Oak
1602,23548,221,7057,221,Ponderosa pine,Dry,,221,Ponderosa pine,Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland,Tree,SAF 209: Bristlecone Pine
1644,129582,221,7062,221,Ponderosa pine,Dry,,221,Ponderosa pine,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland,Tree,SRM 415: Curlleaf Mountain-Mahogany
1803,62,221,7039,221,Ponderosa pine,Dry,,221,Ponderosa pine,North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest,Tree,SAF 230: Douglas-Fir-Western Hemlock
1813,834398,221,7017,221,Ponderosa pine,Dry,,221,Ponderosa pine,Columbia Plateau Western Juniper Woodland and Savanna,Tree,SRM 107: Western Juniper-Big Sagebrush-Bluebunch Wheatgrass
1984,273553,221,9019,221,Ponderosa pine,Dry,,221,Ponderosa pine,Rocky Mountain Lower Montane-Foothill Riparian Woodland,Tree,SAF 235: Cottonwood-Willow
